PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTION;REQUIREMENTS_ATTRIBUTES_SUBGROUP;REQUIREMENTS_ATTRIBUTES_SERVICE;REQUIREMENTS_ATTRIBUTES_TYPE;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME;REQUIREMENTS_ATTRIBUTES_COMMENT
aws;The NIST 800-53 (Rev. 5) Low-Moderate-High framework represents the security controls and the associated assessment procedures that are defined in NIST SP 800-53 Revision 5 Recommended Security Controls for Federal Information Systems and Organizations. For any discrepancies that are noted in the content between this NIST SP 800-53 framework and the latest published NIST Special Publication SP 800-53 Revision 5, refer to the official published documents that are available at the NIST Computer Security Resource Center.;415019016144;ap-southeast-2;2026-07-10 17:23:12.798693;ac_3_3_b_2;"Enforce [Assignment: organization-defined mandatory access policy] over the set of covered subjects and objects specified in the policy, and where the policy: (b) Specifies that a subject that has been granted access to information is constrained from doing any of the following; (2) Granting its privileges to other subjects.";Access Control (AC);Access Enforcement (AC-3);AC-3(3) Mandatory Access Control;aws;;FAIL;IAM password policy does not require minimum length of 14 characters.;arn:aws:iam:ap-southeast-2:415019016144:password-policy;iam_password_policy_minimum_length_14;False;415019016144;NIST-800-53-Revision-5;National Institute of Standards and Technology (NIST) 800-53 Revision 5;
aws;The NIST 800-53 (Rev. 5) Low-Moderate-High framework represents the security controls and the associated assessment procedures that are defined in NIST SP 800-53 Revision 5 Recommended Security Controls for Federal Information Systems and Organizations. For any discrepancies that are noted in the content between this NIST SP 800-53 framework and the latest published NIST Special Publication SP 800-53 Revision 5, refer to the official published documents that are available at the NIST Computer Security Resource Center.;415019016144;ap-southeast-2;2026-07-10 17:23:12.798693;ac_3_3_b_3;"Enforce [Assignment: organization-defined mandatory access policy] over the set of covered subjects and objects specified in the policy, and where the policy: (b) Specifies that a subject that has been granted access to information is constrained from doing any of the following; (3) Changing one or more security attributes (specified by the policy) on subjects, objects, the system, or system components.";Access Control (AC);Access Enforcement (AC-3);AC-3(3) Mandatory Access Control;aws;;FAIL;IAM password policy does not require minimum length of 14 characters.;arn:aws:iam:ap-southeast-2:415019016144:password-policy;iam_password_policy_minimum_length_14;False;415019016144;NIST-800-53-Revision-5;National Institute of Standards and Technology (NIST) 800-53 Revision 5;
aws;The NIST 800-53 (Rev. 5) Low-Moderate-High framework represents the security controls and the associated assessment procedures that are defined in NIST SP 800-53 Revision 5 Recommended Security Controls for Federal Information Systems and Organizations. For any discrepancies that are noted in the content between this NIST SP 800-53 framework and the latest published NIST Special Publication SP 800-53 Revision 5, refer to the official published documents that are available at the NIST Computer Security Resource Center.;415019016144;ap-southeast-2;2026-07-10 17:23:12.798693;ac_3_3_b_4;"Enforce [Assignment: organization-defined mandatory access policy] over the set of covered subjects and objects specified in the policy, and where the policy: (b) Specifies that a subject that has been granted access to information is constrained from doing any of the following; (4) Choosing the security attributes and attribute values (specified by the policy) to be associated with newly created or modified objects.";Access Control (AC);Access Enforcement (AC-3);AC-3(3) Mandatory Access Control;aws;;FAIL;IAM password policy does not require minimum length of 14 characters.;arn:aws:iam:ap-southeast-2:415019016144:password-policy;iam_password_policy_minimum_length_14;False;415019016144;NIST-800-53-Revision-5;National Institute of Standards and Technology (NIST) 800-53 Revision 5;
aws;The NIST 800-53 (Rev. 5) Low-Moderate-High framework represents the security controls and the associated assessment procedures that are defined in NIST SP 800-53 Revision 5 Recommended Security Controls for Federal Information Systems and Organizations. For any discrepancies that are noted in the content between this NIST SP 800-53 framework and the latest published NIST Special Publication SP 800-53 Revision 5, refer to the official published documents that are available at the NIST Computer Security Resource Center.;415019016144;ap-southeast-2;2026-07-10 17:23:12.798693;ac_3_3_b_5;"Enforce [Assignment: organization-defined mandatory access policy] over the set of covered subjects and objects specified in the policy, and where the policy: (b) Specifies that a subject that has been granted access to information is constrained from doing any of the following; (5) Changing the rules governing access.";Access Control (AC);Access Enforcement (AC-3);AC-3(3) Mandatory Access Control;aws;;FAIL;IAM password policy does not require minimum length of 14 characters.;arn:aws:iam:ap-southeast-2:415019016144:password-policy;iam_password_policy_minimum_length_14;False;415019016144;NIST-800-53-Revision-5;National Institute of Standards and Technology (NIST) 800-53 Revision 5;
aws;The NIST 800-53 (Rev. 5) Low-Moderate-High framework represents the security controls and the associated assessment procedures that are defined in NIST SP 800-53 Revision 5 Recommended Security Controls for Federal Information Systems and Organizations. For any discrepancies that are noted in the content between this NIST SP 800-53 framework and the latest published NIST Special Publication SP 800-53 Revision 5, refer to the official published documents that are available at the NIST Computer Security Resource Center.;415019016144;ap-southeast-2;2026-07-10 17:23:12.798693;ac_3_3_c;Enforce [Assignment: organization-defined mandatory access policy] over the set of covered subjects and objects specified in the policy, and where the policy: (c) Specifies that [Assignment: organization-defined subjects] may explicitly be granted [Assignment: organization-defined privileges] such that they are not limited by any defined subset (or all) of the above constraints.;Access Control (AC);Access Enforcement (AC-3);AC-3(3) Mandatory Access Control;aws;;FAIL;IAM password policy does not require minimum length of 14 characters.;arn:aws:iam:ap-southeast-2:415019016144:password-policy;iam_password_policy_minimum_length_14;False;415019016144;NIST-800-53-Revision-5;National Institute of Standards and Technology (NIST) 800-53 Revision 5;
aws;The NIST 800-53 (Rev. 5) Low-Moderate-High framework represents the security controls and the associated assessment procedures that are defined in NIST SP 800-53 Revision 5 Recommended Security Controls for Federal Information Systems and Organizations. For any discrepancies that are noted in the content between this NIST SP 800-53 framework and the latest published NIST Special Publication SP 800-53 Revision 5, refer to the official published documents that are available at the NIST Computer Security Resource Center.;415019016144;ap-southeast-2;2026-07-10 17:23:12.798693;ac_3_4;"Enforce [Assignment: organization-defined discretionary access control policy] over the set of covered subjects and objects specified in the policy, and where the policy specifies that a subject that has been granted access to information can do one or more of the following: (a) Pass the information to any other subjects or objects; (b) Grant its privileges to other subjects; (c) Change security attributes on subjects, objects, the system, or the system’s components; (d) Choose the security attributes to be associated with newly created or revised objects; or (e) Change the rules governing access control.";Access Control (AC);Access Enforcement (AC-3);;aws;;FAIL;IAM password policy does not require minimum length of 14 characters.;arn:aws:iam:ap-southeast-2:415019016144:password-policy;iam_password_policy_minimum_length_14;False;415019016144;NIST-800-53-Revision-5;National Institute of Standards and Technology (NIST) 800-53 Revision 5;
aws;The NIST 800-53 (Rev. 5) Low-Moderate-High framework represents the security controls and the associated assessment procedures that are defined in NIST SP 800-53 Revision 5 Recommended Security Controls for Federal Information Systems and Organizations. For any discrepancies that are noted in the content between this NIST SP 800-53 framework and the latest published NIST Special Publication SP 800-53 Revision 5, refer to the official published documents that are available at the NIST Computer Security Resource Center.;415019016144;ap-southeast-2;2026-07-10 17:23:12.798693;ac_3_4_a;Enforce [Assignment: organization-defined discretionary access policy] over the set of covered subjects and objects specified in the policy, and where the policy specifies that a subject that has been granted access to information can do one or more of the following: (a) Pass the information to any other subjects or objects.;Access Control (AC);Access Enforcement (AC-3);AC-3(4) Discretionary Access Control;aws;;FAIL;IAM password policy does not require minimum length of 14 characters.;arn:aws:iam:ap-southeast-2:415019016144:password-policy;iam_password_policy_minimum_length_14;False;415019016144;NIST-800-53-Revision-5;National Institute of Standards and Technology (NIST) 800-53 Revision 5;
aws;The NIST 800-53 (Rev. 5) Low-Moderate-High framework represents the security controls and the associated assessment procedures that are defined in NIST SP 800-53 Revision 5 Recommended Security Controls for Federal Information Systems and Organizations. For any discrepancies that are noted in the content between this NIST SP 800-53 framework and the latest published NIST Special Publication SP 800-53 Revision 5, refer to the official published documents that are available at the NIST Computer Security Resource Center.;415019016144;ap-southeast-2;2026-07-10 17:23:12.798693;ac_3_4_b;Enforce [Assignment: organization-defined discretionary access policy] over the set of covered subjects and objects specified in the policy, and where the policy specifies that a subject that has been granted access to information can do one or more of the following: (b) Grant its privileges to other subjects.;Access Control (AC);Access Enforcement (AC-3);AC-3(4) Discretionary Access Control;aws;;FAIL;IAM password policy does not require minimum length of 14 characters.;arn:aws:iam:ap-southeast-2:415019016144:password-policy;iam_password_policy_minimum_length_14;False;415019016144;NIST-800-53-Revision-5;National Institute of Standards and Technology (NIST) 800-53 Revision 5;
aws;The NIST 800-53 (Rev. 5) Low-Moderate-High framework represents the security controls and the associated assessment procedures that are defined in NIST SP 800-53 Revision 5 Recommended Security Controls for Federal Information Systems and Organizations. For any discrepancies that are noted in the content between this NIST SP 800-53 framework and the latest published NIST Special Publication SP 800-53 Revision 5, refer to the official published documents that are available at the NIST Computer Security Resource Center.;415019016144;ap-southeast-2;2026-07-10 17:23:12.798693;ac_3_4_c;Enforce [Assignment: organization-defined discretionary access policy] over the set of covered subjects and objects specified in the policy, and where the policy specifies that a subject that has been granted access to information can do one or more of the following: (c) Change security attributes on subjects, objects, the system, or the system’s components.;Access Control (AC);Access Enforcement (AC-3);AC-3(4) Discretionary Access Control;aws;;FAIL;IAM password policy does not require minimum length of 14 characters.;arn:aws:iam:ap-southeast-2:415019016144:password-policy;iam_password_policy_minimum_length_14;False;415019016144;NIST-800-53-Revision-5;National Institute of Standards and Technology (NIST) 800-53 Revision 5;
aws;The NIST 800-53 (Rev. 5) Low-Moderate-High framework represents the security controls and the associated assessment procedures that are defined in NIST SP 800-53 Revision 5 Recommended Security Controls for Federal Information Systems and Organizations. For any discrepancies that are noted in the content between this NIST SP 800-53 framework and the latest published NIST Special Publication SP 800-53 Revision 5, refer to the official published documents that are available at the NIST Computer Security Resource Center.;415019016144;ap-southeast-2;2026-07-10 17:23:12.798693;ac_3_4_d;Enforce [Assignment: organization-defined discretionary access policy] over the set of covered subjects and objects specified in the policy, and where the policy specifies that a subject that has been granted access to information can do one or more of the following: (d) Choose the security attributes to be associated with newly created or revised objects.;Access Control (AC);Access Enforcement (AC-3);AC-3(4) Discretionary Access Control;aws;;FAIL;IAM password policy does not require minimum length of 14 characters.;arn:aws:iam:ap-southeast-2:415019016144:password-policy;iam_password_policy_minimum_length_14;False;415019016144;NIST-800-53-Revision-5;National Institute of Standards and Technology (NIST) 800-53 Revision 5;
aws;The NIST 800-53 (Rev. 5) Low-Moderate-High framework represents the security controls and the associated assessment procedures that are defined in NIST SP 800-53 Revision 5 Recommended Security Controls for Federal Information Systems and Organizations. For any discrepancies that are noted in the content between this NIST SP 800-53 framework and the latest published NIST Special Publication SP 800-53 Revision 5, refer to the official published documents that are available at the NIST Computer Security Resource Center.;415019016144;ap-southeast-2;2026-07-10 17:23:12.798693;ac_3_4_e;Enforce [Assignment: organization-defined discretionary access policy] over the set of covered subjects and objects specified in the policy, and where the policy specifies that a subject that has been granted access to information can do one or more of the following: (e) Change the rules governing access.;Access Control (AC);Access Enforcement (AC-3);AC-3(4) Discretionary Access Control;aws;;FAIL;IAM password policy does not require minimum length of 14 characters.;arn:aws:iam:ap-southeast-2:415019016144:password-policy;iam_password_policy_minimum_length_14;False;415019016144;NIST-800-53-Revision-5;National Institute of Standards and Technology (NIST) 800-53 Revision 5;
aws;The NIST 800-53 (Rev. 5) Low-Moderate-High framework represents the security controls and the associated assessment procedures that are defined in NIST SP 800-53 Revision 5 Recommended Security Controls for Federal Information Systems and Organizations. For any discrepancies that are noted in the content between this NIST SP 800-53 framework and the latest published NIST Special Publication SP 800-53 Revision 5, refer to the official published documents that are available at the NIST Computer Security Resource Center.;415019016144;ap-southeast-2;2026-07-10 17:23:12.798693;ac_3_8;Enforce the revocation of access authorizations resulting from changes to the security attributes of subjects and objects based on [Assignment: organization-defined rules governing the timing of revocations of access authorizations].;Access Control (AC);Access Enforcement (AC-3);;aws;;FAIL;IAM password policy does not require minimum length of 14 characters.;arn:aws:iam:ap-southeast-2:415019016144:password-policy;iam_password_policy_minimum_length_14;False;415019016144;NIST-800-53-Revision-5;National Institute of Standards and Technology (NIST) 800-53 Revision 5;
aws;The NIST 800-53 (Rev. 5) Low-Moderate-High framework represents the security controls and the associated assessment procedures that are defined in NIST SP 800-53 Revision 5 Recommended Security Controls for Federal Information Systems and Organizations. For any discrepancies that are noted in the content between this NIST SP 800-53 framework and the latest published NIST Special Publication SP 800-53 Revision 5, refer to the official published documents that are available at the NIST Computer Security Resource Center.;415019016144;ap-southeast-2;2026-07-10 17:23:12.798693;ac_3_12_a;Require applications to assert, as part of the installation process, the access needed to the following system applications and functions: [Assignment: organization-defined system applications and functions].;Access Control (AC);Access Enforcement (AC-3);AC-3(12)  Assert And Enforce Application Access;aws;;FAIL;IAM password policy does not require minimum length of 14 characters.;arn:aws:iam:ap-southeast-2:415019016144:password-policy;iam_password_policy_minimum_length_14;False;415019016144;NIST-800-53-Revision-5;National Institute of Standards and Technology (NIST) 800-53 Revision 5;
aws;The NIST 800-53 (Rev. 5) Low-Moderate-High framework represents the security controls and the associated assessment procedures that are defined in NIST SP 800-53 Revision 5 Recommended Security Controls for Federal Information Systems and Organizations. For any discrepancies that are noted in the content between this NIST SP 800-53 framework and the latest published NIST Special Publication SP 800-53 Revision 5, refer to the official published documents that are available at the NIST Computer Security Resource Center.;415019016144;ap-southeast-2;2026-07-10 17:23:12.798693;ac_3_13;Enforce attribute-based access control policy over defined subjects and objects and control access based upon [Assignment: organization-defined attributes to assume access permissions].;Access Control (AC);Access Enforcement (AC-3);;guarduty;;FAIL;IAM password policy does not require minimum length of 14 characters.;arn:aws:iam:ap-southeast-2:415019016144:password-policy;iam_password_policy_minimum_length_14;False;415019016144;NIST-800-53-Revision-5;National Institute of Standards and Technology (NIST) 800-53 Revision 5;
aws;The NIST 800-53 (Rev. 5) Low-Moderate-High framework represents the security controls and the associated assessment procedures that are defined in NIST SP 800-53 Revision 5 Recommended Security Controls for Federal Information Systems and Organizations. For any discrepancies that are noted in the content between this NIST SP 800-53 framework and the latest published NIST Special Publication SP 800-53 Revision 5, refer to the official published documents that are available at the NIST Computer Security Resource Center.;415019016144;ap-southeast-2;2026-07-10 17:23:12.798693;ac_3_15_a;Enforce [Assignment: organization-defined mandatory access control policy] over the set of covered subjects and objects specified in the policy.;Access Control (AC);Access Enforcement (AC-3);AC-3(15) Discretionary And Mandatory Access Control;guarduty;;FAIL;IAM password policy does not require minimum length of 14 characters.;arn:aws:iam:ap-southeast-2:415019016144:password-policy;iam_password_policy_minimum_length_14;False;415019016144;NIST-800-53-Revision-5;National Institute of Standards and Technology (NIST) 800-53 Revision 5;
aws;The NIST 800-53 (Rev. 5) Low-Moderate-High framework represents the security controls and the associated assessment procedures that are defined in NIST SP 800-53 Revision 5 Recommended Security Controls for Federal Information Systems and Organizations. For any discrepancies that are noted in the content between this NIST SP 800-53 framework and the latest published NIST Special Publication SP 800-53 Revision 5, refer to the official published documents that are available at the NIST Computer Security Resource Center.;415019016144;ap-southeast-2;2026-07-10 17:23:12.798693;ac_3_15_b;Enforce [Assignment: organization-defined discretionary access control policy] over the set of covered subjects and objects specified in the policy.;Access Control (AC);Access Enforcement (AC-3);AC-3(15) Discretionary And Mandatory Access Control;guarduty;;FAIL;IAM password policy does not require minimum length of 14 characters.;arn:aws:iam:ap-southeast-2:415019016144:password-policy;iam_password_policy_minimum_length_14;False;415019016144;NIST-800-53-Revision-5;National Institute of Standards and Technology (NIST) 800-53 Revision 5;
aws;The NIST 800-53 (Rev. 5) Low-Moderate-High framework represents the security controls and the associated assessment procedures that are defined in NIST SP 800-53 Revision 5 Recommended Security Controls for Federal Information Systems and Organizations. For any discrepancies that are noted in the content between this NIST SP 800-53 framework and the latest published NIST Special Publication SP 800-53 Revision 5, refer to the official published documents that are available at the NIST Computer Security Resource Center.;415019016144;ap-southeast-2;2026-07-10 17:23:12.798693;ac_4_28;When transferring information between different security domains, implement a linear content filter pipeline that is enforced with discretionary and mandatory access controls.;Access Control (AC);Information Flow Enforcement (AC-4);;aws;;FAIL;IAM password policy does not require minimum length of 14 characters.;arn:aws:iam:ap-southeast-2:415019016144:password-policy;iam_password_policy_minimum_length_14;False;415019016144;NIST-800-53-Revision-5;National Institute of Standards and Technology (NIST) 800-53 Revision 5;
aws;The NIST 800-53 (Rev. 5) Low-Moderate-High framework represents the security controls and the associated assessment procedures that are defined in NIST SP 800-53 Revision 5 Recommended Security Controls for Federal Information Systems and Organizations. For any discrepancies that are noted in the content between this NIST SP 800-53 framework and the latest published NIST Special Publication SP 800-53 Revision 5, refer to the official published documents that are available at the NIST Computer Security Resource Center.;415019016144;ap-southeast-2;2026-07-10 17:23:12.798693;ac_7_4;Prevent non-privileged users from executing privileged functions.;Access Control (AC);Unsuccessful Logon Attempts (AC-7);;iam;;FAIL;IAM password policy does not require minimum length of 14 characters.;arn:aws:iam:ap-southeast-2:415019016144:password-policy;iam_password_policy_minimum_length_14;False;415019016144;NIST-800-53-Revision-5;National Institute of Standards and Technology (NIST) 800-53 Revision 5;
aws;The NIST 800-53 (Rev. 5) Low-Moderate-High framework represents the security controls and the associated assessment procedures that are defined in NIST SP 800-53 Revision 5 Recommended Security Controls for Federal Information Systems and Organizations. For any discrepancies that are noted in the content between this NIST SP 800-53 framework and the latest published NIST Special Publication SP 800-53 Revision 5, refer to the official published documents that are available at the NIST Computer Security Resource Center.;415019016144;ap-southeast-2;2026-07-10 17:23:12.798693;ac_7_4_a;Allow the use of [Assignment: organization-defined authentication factors] that are different from the primary authentication factors after the number of organization-defined consecutive invalid logon attempts have been exceeded.;Access Control (AC);Unsuccessful Logon Attempts (AC-7);AC-7(4) Use Of Alternate Authentication Factor;iam;;FAIL;IAM password policy does not require minimum length of 14 characters.;arn:aws:iam:ap-southeast-2:415019016144:password-policy;iam_password_policy_minimum_length_14;False;415019016144;NIST-800-53-Revision-5;National Institute of Standards and Technology (NIST) 800-53 Revision 5;
